AUDIO,STEEL,Y,Y2,DISTANCE,ANGLE,SHAPE,AREA,POWER,THICK
fold_2/Bright_Black_439.wav,Bright_Black,1,9,11,0,rectangle,625,17.8,1.5
fold_2/Bright_Black_440.wav,Bright_Black,1,9,11,0,rectangle,625,19.8,1.5
fold_2/Bright_Black_441.wav,Bright_Black,1,9,11,0,rectangle,625,21.8,1.5
fold_2/Bright_Black_442.wav,Bright_Black,1,9,11,0,rectangle,625,23.8,1.5
fold_2/Bright_Black_443.wav,Bright_Black,1,9,11,0,rectangle,625,25.8,1.5
fold_2/Bright_Black_444.wav,Bright_Black,1,9,11,0,rectangle,625,27.8,1.5
fold_2/Bright_Black_445.wav,Bright_Black,1,9,11,0,rectangle,625,29.8,1.5
fold_2/Bright_Black_448.wav,Bright_Black,1,9,11,45,rectangle,625,13.8,1.5
fold_2/Bright_Black_449.wav,Bright_Black,1,9,11,45,rectangle,625,15.8,1.5
fold_2/Bright_Black_450.wav,Bright_Black,1,9,11,45,rectangle,625,17.8,1.5
fold_2/Bright_Black_451.wav,Bright_Black,1,9,11,45,rectangle,625,19.8,1.5
fold_2/Bright_Black_452.wav,Bright_Black,1,9,11,45,rectangle,625,21.8,1.5
fold_2/Bright_Black_453.wav,Bright_Black,1,9,11,45,rectangle,625,23.8,1.5
fold_2/Bright_Black_454.wav,Bright_Black,1,9,11,45,rectangle,625,25.8,1.5
fold_2/Bright_Black_455.wav,Bright_Black,1,9,11,45,rectangle,625,27.8,1.5
fold_2/Bright_Black_456.wav,Bright_Black,1,9,11,45,rectangle,625,29.8,1.5
fold_2/Bright_Black_459.wav,Bright_Black,1,9,11,90,rectangle,625,13.8,1.5
fold_2/Bright_Black_46.wav,Bright_Black,1,9,11,180,square,2500,13.8,0.9
fold_2/Bright_Black_460.wav,Bright_Black,1,9,11,90,rectangle,625,15.8,1.5
fold_2/Bright_Black_461.wav,Bright_Black,1,9,11,90,rectangle,625,17.8,1.5
fold_2/Bright_Black_462.wav,Bright_Black,1,9,11,90,rectangle,625,19.8,1.5
fold_2/Bright_Black_463.wav,Bright_Black,1,9,11,90,rectangle,625,21.8,1.5
fold_2/Bright_Black_464.wav,Bright_Black,1,9,11,90,rectangle,625,23.8,1.5
fold_2/Bright_Black_465.wav,Bright_Black,1,9,11,90,rectangle,625,25.8,1.5
fold_2/Bright_Black_466.wav,Bright_Black,1,9,11,90,rectangle,625,27.8,1.5
fold_2/Bright_Black_467.wav,Bright_Black,1,9,11,90,rectangle,625,29.8,1.5
fold_2/Bright_Black_47.wav,Bright_Black,1,9,11,180,square,2500,15.8,0.9
fold_2/Bright_Black_470.wav,Bright_Black,1,9,11,135,rectangle,625,13.8,1.5
fold_2/Bright_Black_471.wav,Bright_Black,1,9,11,135,rectangle,625,15.8,1.5
fold_2/Bright_Black_472.wav,Bright_Black,1,9,11,135,rectangle,625,17.8,1.5
fold_2/Bright_Black_473.wav,Bright_Black,1,9,11,135,rectangle,625,19.8,1.5
fold_2/Bright_Black_474.wav,Bright_Black,1,9,11,135,rectangle,625,21.8,1.5
fold_2/Bright_Black_475.wav,Bright_Black,1,9,11,135,rectangle,625,23.8,1.5
fold_2/Bright_Black_476.wav,Bright_Black,1,9,11,135,rectangle,625,25.8,1.5
fold_2/Bright_Black_477.wav,Bright_Black,1,9,11,135,rectangle,625,27.8,1.5
fold_2/Bright_Black_478.wav,Bright_Black,1,9,11,135,rectangle,625,29.8,1.5
fold_2/Bright_Black_48.wav,Bright_Black,1,9,11,180,square,2500,17.8,0.9
fold_2/Bright_Black_481.wav,Bright_Black,1,9,11,180,rectangle,625,13.8,1.5
fold_2/Bright_Black_482.wav,Bright_Black,1,9,11,180,rectangle,625,15.8,1.5
fold_2/Bright_Black_483.wav,Bright_Black,1,9,11,180,rectangle,625,17.8,1.5
fold_2/Bright_Black_484.wav,Bright_Black,1,9,11,180,rectangle,625,19.8,1.5
fold_2/Bright_Black_485.wav,Bright_Black,1,9,11,180,rectangle,625,21.8,1.5
fold_2/Bright_Black_486.wav,Bright_Black,1,9,11,180,rectangle,625,23.8,1.5
fold_2/Bright_Black_487.wav,Bright_Black,1,9,11,180,rectangle,625,25.8,1.5
fold_2/Bright_Black_488.wav,Bright_Black,1,9,11,180,rectangle,625,27.8,1.5
fold_2/Bright_Black_489.wav,Bright_Black,1,9,11,180,rectangle,625,29.8,1.5
fold_2/Bright_Black_49.wav,Bright_Black,1,9,11,180,square,2500,19.8,0.9
fold_2/Bright_Black_490.wav,Bright_Black,1,7,11,0,rectangle,1250,13.8,8
fold_2/Bright_Black_491.wav,Bright_Black,1,7,11,0,rectangle,1250,15.8,8
fold_2/Bright_Black_492.wav,Bright_Black,1,7,11,0,rectangle,1250,17.8,8
fold_2/Bright_Black_493.wav,Bright_Black,1,7,11,0,rectangle,1250,19.8,8
fold_2/Bright_Black_494.wav,Bright_Black,1,7,11,0,rectangle,1250,21.8,8
fold_2/Bright_Black_495.wav,Bright_Black,1,7,11,0,rectangle,1250,23.8,8
fold_2/Bright_Black_496.wav,Bright_Black,1,7,11,0,rectangle,1250,25.8,8
fold_2/Bright_Black_497.wav,Bright_Black,1,7,11,0,rectangle,1250,27.8,8
fold_2/Bright_Black_498.wav,Bright_Black,1,7,11,0,rectangle,1250,29.8,8
fold_2/Bright_Black_5.wav,Bright_Black,1,9,11,0,square,2500,19.8,0.9
fold_2/Bright_Black_50.wav,Bright_Black,1,9,11,180,square,2500,21.8,0.9
fold_2/Bright_Black_501.wav,Bright_Black,1,7,11,45,rectangle,1250,13.8,8
fold_2/Bright_Black_502.wav,Bright_Black,1,7,11,45,rectangle,1250,15.8,8
fold_2/Bright_Black_503.wav,Bright_Black,1,7,11,45,rectangle,1250,17.8,8
fold_2/Bright_Black_504.wav,Bright_Black,1,7,11,45,rectangle,1250,19.8,8
fold_2/Bright_Black_505.wav,Bright_Black,1,7,11,45,rectangle,1250,21.8,8
fold_2/Bright_Black_506.wav,Bright_Black,1,7,11,45,rectangle,1250,23.8,8
fold_2/Bright_Black_507.wav,Bright_Black,1,7,11,45,rectangle,1250,25.8,8
fold_2/Bright_Black_508.wav,Bright_Black,1,7,11,45,rectangle,1250,27.8,8
fold_2/Bright_Black_509.wav,Bright_Black,1,7,11,45,rectangle,1250,29.8,8
fold_2/Bright_Black_51.wav,Bright_Black,1,9,11,180,square,2500,23.8,0.9
fold_2/Bright_Black_512.wav,Bright_Black,1,7,11,90,rectangle,1250,13.8,8
fold_2/Bright_Black_513.wav,Bright_Black,1,7,11,90,rectangle,1250,15.8,8
fold_2/Bright_Black_514.wav,Bright_Black,1,7,11,90,rectangle,1250,17.8,8
fold_2/Bright_Black_515.wav,Bright_Black,1,7,11,90,rectangle,1250,19.8,8
fold_2/Bright_Black_516.wav,Bright_Black,1,7,11,90,rectangle,1250,21.8,8
fold_2/Bright_Black_517.wav,Bright_Black,1,7,11,90,rectangle,1250,23.8,8
fold_2/Bright_Black_518.wav,Bright_Black,1,7,11,90,rectangle,1250,25.8,8
fold_2/Bright_Black_519.wav,Bright_Black,1,7,11,90,rectangle,1250,27.8,8
fold_2/Bright_Black_52.wav,Bright_Black,1,9,11,180,square,2500,25.8,0.9
fold_2/Bright_Black_520.wav,Bright_Black,1,7,11,90,rectangle,1250,29.8,8
fold_2/Bright_Black_523.wav,Bright_Black,1,7,11,135,rectangle,1250,13.8,8
fold_2/Bright_Black_524.wav,Bright_Black,1,7,11,135,rectangle,1250,15.8,8
fold_2/Bright_Black_525.wav,Bright_Black,1,7,11,135,rectangle,1250,17.8,8
fold_2/Bright_Black_526.wav,Bright_Black,1,7,11,135,rectangle,1250,19.8,8
fold_2/Bright_Black_527.wav,Bright_Black,1,7,11,135,rectangle,1250,21.8,8
fold_2/Bright_Black_528.wav,Bright_Black,1,7,11,135,rectangle,1250,23.8,8
fold_2/Bright_Black_529.wav,Bright_Black,1,7,11,135,rectangle,1250,25.8,8
fold_2/Bright_Black_53.wav,Bright_Black,1,9,11,180,square,2500,27.8,0.9
fold_2/Bright_Black_530.wav,Bright_Black,1,7,11,135,rectangle,1250,27.8,8
fold_2/Bright_Black_531.wav,Bright_Black,1,7,11,135,rectangle,1250,29.8,8
fold_2/Bright_Black_534.wav,Bright_Black,1,7,11,180,rectangle,1250,13.8,8
fold_2/Bright_Black_535.wav,Bright_Black,1,7,11,180,rectangle,1250,15.8,8
fold_2/Bright_Black_536.wav,Bright_Black,1,7,11,180,rectangle,1250,17.8,8
fold_2/Bright_Black_537.wav,Bright_Black,1,7,11,180,rectangle,1250,19.8,8
fold_2/Bright_Black_538.wav,Bright_Black,1,7,11,180,rectangle,1250,21.8,8
fold_2/Bright_Black_539.wav,Bright_Black,1,7,11,180,rectangle,1250,23.8,8
fold_2/Bright_Black_54.wav,Bright_Black,1,9,11,180,square,2500,29.8,0.9
fold_2/Bright_Black_540.wav,Bright_Black,1,7,11,180,rectangle,1250,25.8,8
fold_2/Bright_Black_541.wav,Bright_Black,1,7,11,180,rectangle,1250,27.8,8
fold_2/Bright_Black_542.wav,Bright_Black,1,7,11,180,rectangle,1250,29.8,8
fold_2/Bright_Black_543.wav,Bright_Black,1,7,11,0,rectangle,625,13.8,8
fold_2/Bright_Black_544.wav,Bright_Black,1,7,11,0,rectangle,625,15.8,8
fold_2/Bright_Black_545.wav,Bright_Black,1,7,11,0,rectangle,625,17.8,8
fold_2/Bright_Black_546.wav,Bright_Black,1,7,11,0,rectangle,625,19.8,8
fold_2/Bright_Black_547.wav,Bright_Black,1,7,11,0,rectangle,625,21.8,8
fold_2/Bright_Black_548.wav,Bright_Black,1,7,11,0,rectangle,625,23.8,8
fold_2/Bright_Black_549.wav,Bright_Black,1,7,11,0,rectangle,625,25.8,8
fold_2/Bright_Black_550.wav,Bright_Black,1,7,11,0,rectangle,625,27.8,8
fold_2/Bright_Black_551.wav,Bright_Black,1,7,11,0,rectangle,625,29.8,8
fold_2/Bright_Black_554.wav,Bright_Black,1,7,11,45,rectangle,625,13.8,8
fold_2/Bright_Black_555.wav,Bright_Black,1,7,11,45,rectangle,625,15.8,8
fold_2/Bright_Black_556.wav,Bright_Black,1,7,11,45,rectangle,625,17.8,8
fold_2/Bright_Black_557.wav,Bright_Black,1,7,11,45,rectangle,625,19.8,8
fold_2/Bright_Black_558.wav,Bright_Black,1,7,11,45,rectangle,625,21.8,8
fold_2/Bright_Black_559.wav,Bright_Black,1,7,11,45,rectangle,625,23.8,8
fold_2/Bright_Black_560.wav,Bright_Black,1,7,11,45,rectangle,625,25.8,8
fold_2/Bright_Black_561.wav,Bright_Black,1,7,11,45,rectangle,625,27.8,8
fold_2/Bright_Black_562.wav,Bright_Black,1,7,11,45,rectangle,625,29.8,8
fold_2/Bright_Black_565.wav,Bright_Black,1,7,11,90,rectangle,625,13.8,8
fold_2/Bright_Black_566.wav,Bright_Black,1,7,11,90,rectangle,625,15.8,8
fold_2/Bright_Black_567.wav,Bright_Black,1,7,11,90,rectangle,625,17.8,8
fold_2/Bright_Black_568.wav,Bright_Black,1,7,11,90,rectangle,625,19.8,8
fold_2/Bright_Black_569.wav,Bright_Black,1,7,11,90,rectangle,625,21.8,8
fold_2/Bright_Black_570.wav,Bright_Black,1,7,11,90,rectangle,625,23.8,8
fold_2/Bright_Black_571.wav,Bright_Black,1,7,11,90,rectangle,625,25.8,8
fold_2/Bright_Black_572.wav,Bright_Black,1,7,11,90,rectangle,625,27.8,8
fold_2/Bright_Black_573.wav,Bright_Black,1,7,11,90,rectangle,625,29.8,8
fold_2/Bright_Black_576.wav,Bright_Black,1,7,11,135,rectangle,625,13.8,8
fold_2/Bright_Black_577.wav,Bright_Black,1,7,11,135,rectangle,625,15.8,8
fold_2/Bright_Black_578.wav,Bright_Black,1,7,11,135,rectangle,625,17.8,8
fold_2/Bright_Black_579.wav,Bright_Black,1,7,11,135,rectangle,625,19.8,8
fold_2/Bright_Black_580.wav,Bright_Black,1,7,11,135,rectangle,625,21.8,8
fold_2/Bright_Black_581.wav,Bright_Black,1,7,11,135,rectangle,625,23.8,8
fold_2/Bright_Black_582.wav,Bright_Black,1,7,11,135,rectangle,625,25.8,8
fold_2/Bright_Black_583.wav,Bright_Black,1,7,11,135,rectangle,625,27.8,8
fold_2/Bright_Black_584.wav,Bright_Black,1,7,11,135,rectangle,625,29.8,8
fold_2/Bright_Black_587.wav,Bright_Black,1,7,11,180,rectangle,625,13.8,8
fold_2/Bright_Black_588.wav,Bright_Black,1,7,11,180,rectangle,625,15.8,8
fold_2/Bright_Black_589.wav,Bright_Black,1,7,11,180,rectangle,625,17.8,8
fold_2/Bright_Black_590.wav,Bright_Black,1,7,11,180,rectangle,625,19.8,8
fold_2/Bright_Black_591.wav,Bright_Black,1,7,11,180,rectangle,625,21.8,8
fold_2/Bright_Black_592.wav,Bright_Black,1,7,11,180,rectangle,625,23.8,8
fold_2/Bright_Black_593.wav,Bright_Black,1,7,11,180,rectangle,625,25.8,8
fold_2/Bright_Black_594.wav,Bright_Black,1,7,11,180,rectangle,625,27.8,8
fold_2/Bright_Black_595.wav,Bright_Black,1,7,11,180,rectangle,625,29.8,8
fold_2/Bright_Black_596.wav,Bright_Black,1,9,11,0,square,6.25,13.8,1.2
fold_2/Bright_Black_597.wav,Bright_Black,1,9,11,0,square,6.25,15.8,1.2
fold_2/Bright_Black_598.wav,Bright_Black,1,9,11,0,square,6.25,17.8,1.2
fold_2/Bright_Black_599.wav,Bright_Black,1,9,11,0,square,6.25,19.8,1.2
fold_2/Bright_Black_6.wav,Bright_Black,1,9,11,0,square,2500,21.8,0.9
fold_2/Bright_Black_600.wav,Bright_Black,1,9,11,0,square,6.25,21.8,1.2
fold_2/Bright_Black_601.wav,Bright_Black,1,9,11,0,square,6.25,23.8,1.2
fold_2/Bright_Black_602.wav,Bright_Black,1,9,11,0,square,6.25,25.8,1.2
fold_2/Bright_Black_603.wav,Bright_Black,1,9,11,0,square,6.25,27.8,1.2
fold_2/Bright_Black_604.wav,Bright_Black,1,9,11,0,square,6.25,29.8,1.2
fold_2/Bright_Black_607.wav,Bright_Black,1,9,11,45,square,6.25,13.8,1.2
fold_2/Bright_Black_608.wav,Bright_Black,1,9,11,45,square,6.25,15.8,1.2
fold_2/Bright_Black_609.wav,Bright_Black,1,9,11,45,square,6.25,17.8,1.2
fold_2/Bright_Black_610.wav,Bright_Black,1,9,11,45,square,6.25,19.8,1.2
fold_2/Bright_Black_611.wav,Bright_Black,1,9,11,45,square,6.25,21.8,1.2
fold_2/Bright_Black_612.wav,Bright_Black,1,9,11,45,square,6.25,23.8,1.2
fold_2/Bright_Black_613.wav,Bright_Black,1,9,11,45,square,6.25,25.8,1.2
fold_2/Bright_Black_614.wav,Bright_Black,1,9,11,45,square,6.25,27.8,1.2
fold_2/Bright_Black_615.wav,Bright_Black,1,9,11,45,square,6.25,29.8,1.2
fold_2/Bright_Black_618.wav,Bright_Black,1,9,11,90,square,6.25,13.8,1.2
fold_2/Bright_Black_619.wav,Bright_Black,1,9,11,90,square,6.25,15.8,1.2
fold_2/Bright_Black_620.wav,Bright_Black,1,9,11,90,square,6.25,17.8,1.2
fold_2/Bright_Black_621.wav,Bright_Black,1,9,11,90,square,6.25,19.8,1.2
fold_2/Bright_Black_622.wav,Bright_Black,1,9,11,90,square,6.25,21.8,1.2
fold_2/Bright_Black_623.wav,Bright_Black,1,9,11,90,square,6.25,23.8,1.2
fold_2/Bright_Black_624.wav,Bright_Black,1,9,11,90,square,6.25,25.8,1.2
fold_2/Bright_Black_625.wav,Bright_Black,1,9,11,90,square,6.25,27.8,1.2
fold_2/Bright_Black_626.wav,Bright_Black,1,9,11,90,square,6.25,29.8,1.2
fold_2/Bright_Black_629.wav,Bright_Black,1,9,11,135,square,6.25,13.8,1.2
fold_2/Bright_Black_630.wav,Bright_Black,1,9,11,135,square,6.25,15.8,1.2
fold_2/Bright_Black_631.wav,Bright_Black,1,9,11,135,square,6.25,17.8,1.2
fold_2/Bright_Black_632.wav,Bright_Black,1,9,11,135,square,6.25,19.8,1.2
fold_2/Bright_Black_633.wav,Bright_Black,1,9,11,135,square,6.25,21.8,1.2
fold_2/Bright_Black_634.wav,Bright_Black,1,9,11,135,square,6.25,23.8,1.2
fold_2/Bright_Black_635.wav,Bright_Black,1,9,11,135,square,6.25,25.8,1.2
fold_2/Bright_Black_636.wav,Bright_Black,1,9,11,135,square,6.25,27.8,1.2
fold_2/Bright_Black_637.wav,Bright_Black,1,9,11,135,square,6.25,29.8,1.2
fold_2/Bright_Black_640.wav,Bright_Black,1,9,11,180,square,6.25,13.8,1.2
fold_2/Bright_Black_641.wav,Bright_Black,1,9,11,180,square,6.25,15.8,1.2
fold_2/Bright_Black_642.wav,Bright_Black,1,9,11,180,square,6.25,17.8,1.2
fold_2/Bright_Black_643.wav,Bright_Black,1,9,11,180,square,6.25,19.8,1.2
fold_2/Bright_Black_644.wav,Bright_Black,1,9,11,180,square,6.25,21.8,1.2
fold_2/Bright_Black_645.wav,Bright_Black,1,9,11,180,square,6.25,23.8,1.2
fold_2/Bright_Black_646.wav,Bright_Black,1,9,11,180,square,6.25,25.8,1.2
fold_2/Bright_Black_647.wav,Bright_Black,1,9,11,180,square,6.25,27.8,1.2
fold_2/Bright_Black_648.wav,Bright_Black,1,9,11,180,square,6.25,29.8,1.2
fold_2/Bright_Black_649.wav,Bright_Black,1,7,11,0,square,6.25,13.8,7.7
fold_2/Bright_Black_650.wav,Bright_Black,1,7,11,0,square,6.25,15.8,7.7
fold_2/Bright_Black_651.wav,Bright_Black,1,7,11,0,square,6.25,17.8,7.7
fold_2/Bright_Black_652.wav,Bright_Black,1,7,11,0,square,6.25,19.8,7.7
fold_2/Bright_Black_653.wav,Bright_Black,1,7,11,0,square,6.25,21.8,7.7
fold_2/Bright_Black_654.wav,Bright_Black,1,7,11,0,square,6.25,23.8,7.7
fold_2/Bright_Black_655.wav,Bright_Black,1,7,11,0,square,6.25,25.8,7.7
fold_2/Bright_Black_656.wav,Bright_Black,1,7,11,0,square,6.25,27.8,7.7
fold_2/Bright_Black_657.wav,Bright_Black,1,7,11,0,square,6.25,29.8,7.7
fold_2/Bright_Black_660.wav,Bright_Black,1,7,11,45,square,6.25,13.8,7.7
fold_2/Bright_Black_661.wav,Bright_Black,1,7,11,45,square,6.25,15.8,7.7
fold_2/Bright_Black_662.wav,Bright_Black,1,7,11,45,square,6.25,17.8,7.7
fold_2/Bright_Black_663.wav,Bright_Black,1,7,11,45,square,6.25,19.8,7.7
fold_2/Bright_Black_664.wav,Bright_Black,1,7,11,45,square,6.25,21.8,7.7
fold_2/Bright_Black_665.wav,Bright_Black,1,7,11,45,square,6.25,23.8,7.7
fold_2/Bright_Black_666.wav,Bright_Black,1,7,11,45,square,6.25,25.8,7.7
fold_2/Bright_Black_667.wav,Bright_Black,1,7,11,45,square,6.25,27.8,7.7
fold_2/Bright_Black_668.wav,Bright_Black,1,7,11,45,square,6.25,29.8,7.7
fold_2/Bright_Black_671.wav,Bright_Black,1,7,11,90,square,6.25,13.8,7.7
fold_2/Bright_Black_672.wav,Bright_Black,1,7,11,90,square,6.25,15.8,7.7
fold_2/Bright_Black_673.wav,Bright_Black,1,7,11,90,square,6.25,17.8,7.7
fold_2/Bright_Black_674.wav,Bright_Black,1,7,11,90,square,6.25,19.8,7.7
fold_2/Bright_Black_675.wav,Bright_Black,1,7,11,90,square,6.25,21.8,7.7
fold_2/Bright_Black_676.wav,Bright_Black,1,7,11,90,square,6.25,23.8,7.7
fold_2/Bright_Black_677.wav,Bright_Black,1,7,11,90,square,6.25,25.8,7.7
fold_2/Bright_Black_678.wav,Bright_Black,1,7,11,90,square,6.25,27.8,7.7
fold_2/Bright_Black_679.wav,Bright_Black,1,7,11,90,square,6.25,29.8,7.7
fold_2/Bright_Black_682.wav,Bright_Black,1,7,11,135,square,6.25,13.8,7.7
fold_2/Bright_Black_683.wav,Bright_Black,1,7,11,135,square,6.25,15.8,7.7
fold_2/Bright_Black_684.wav,Bright_Black,1,7,11,135,square,6.25,17.8,7.7
fold_2/Bright_Black_685.wav,Bright_Black,1,7,11,135,square,6.25,19.8,7.7
fold_2/Bright_Black_686.wav,Bright_Black,1,7,11,135,square,6.25,21.8,7.7
fold_2/Bright_Black_687.wav,Bright_Black,1,7,11,135,square,6.25,23.8,7.7
fold_2/Bright_Black_688.wav,Bright_Black,1,7,11,135,square,6.25,25.8,7.7
fold_2/Bright_Black_689.wav,Bright_Black,1,7,11,135,square,6.25,27.8,7.7
fold_2/Bright_Black_690.wav,Bright_Black,1,7,11,135,square,6.25,29.8,7.7
fold_2/Bright_Black_693.wav,Bright_Black,1,7,11,180,square,6.25,13.8,7.7
fold_2/Bright_Black_694.wav,Bright_Black,1,7,11,180,square,6.25,15.8,7.7
fold_2/Bright_Black_695.wav,Bright_Black,1,7,11,180,square,6.25,17.8,7.7
fold_2/Bright_Black_696.wav,Bright_Black,1,7,11,180,square,6.25,19.8,7.7
fold_2/Bright_Black_697.wav,Bright_Black,1,7,11,180,square,6.25,21.8,7.7
fold_2/Bright_Black_698.wav,Bright_Black,1,7,11,180,square,6.25,23.8,7.7
fold_2/Bright_Black_699.wav,Bright_Black,1,7,11,180,square,6.25,25.8,7.7
fold_2/Bright_Black_7.wav,Bright_Black,1,9,11,0,square,2500,23.8,0.9
fold_2/Bright_Black_700.wav,Bright_Black,1,7,11,180,square,6.25,27.8,7.7
fold_2/Bright_Black_701.wav,Bright_Black,1,7,11,180,square,6.25,29.8,7.7
fold_2/Bright_Black_704.wav,Bright_Black,1,7,11,0,tube,1570,13.8,30
fold_2/Bright_Black_705.wav,Bright_Black,1,7,11,0,tube,1570,15.8,30
fold_2/Bright_Black_706.wav,Bright_Black,1,7,11,0,tube,1570,17.8,30
fold_2/Bright_Black_707.wav,Bright_Black,1,7,11,0,tube,1570,19.8,30
fold_2/Bright_Black_708.wav,Bright_Black,1,7,11,0,tube,1570,21.8,30
fold_2/Bright_Black_709.wav,Bright_Black,1,7,11,0,tube,1570,23.8,30
fold_2/Bright_Black_71.wav,Bright_Black,1,7,11,45,tube,1570,21.8,30
fold_2/Bright_Black_710.wav,Bright_Black,1,7,11,0,tube,1570,25.8,30
fold_2/Bright_Black_711.wav,Bright_Black,1,7,11,0,tube,1570,27.8,30
fold_2/Bright_Black_712.wav,Bright_Black,1,7,11,0,tube,1570,29.8,30
fold_2/Bright_Black_715.wav,Bright_Black,1,7,11,45,tube,1570,13.8,30
fold_2/Bright_Black_716.wav,Bright_Black,1,7,11,45,tube,1570,15.8,30
fold_2/Bright_Black_717.wav,Bright_Black,1,7,11,45,tube,1570,17.8,30
fold_2/Bright_Black_718.wav,Bright_Black,1,7,11,45,tube,1570,19.8,30
fold_2/Bright_Black_72.wav,Bright_Black,1,7,11,45,tube,1570,23.8,30
fold_2/Bright_Black_73.wav,Bright_Black,1,7,11,45,tube,1570,25.8,30
fold_2/Bright_Black_74.wav,Bright_Black,1,7,11,45,tube,1570,27.8,30
fold_2/Bright_Black_75.wav,Bright_Black,1,7,11,45,tube,1570,29.8,30
fold_2/Bright_Black_78.wav,Bright_Black,1,7,11,90,tube,1570,13.8,30
fold_2/Bright_Black_79.wav,Bright_Black,1,7,11,90,tube,1570,15.8,30
fold_2/Bright_Black_8.wav,Bright_Black,1,9,11,0,square,2500,25.8,0.9
fold_2/Bright_Black_80.wav,Bright_Black,1,7,11,90,tube,1570,17.8,30
fold_2/Bright_Black_81.wav,Bright_Black,1,7,11,90,tube,1570,19.8,30
fold_2/Bright_Black_82.wav,Bright_Black,1,7,11,90,tube,1570,21.8,30
fold_2/Bright_Black_83.wav,Bright_Black,1,7,11,90,tube,1570,23.8,30
fold_2/Bright_Black_84.wav,Bright_Black,1,7,11,90,tube,1570,25.8,30
fold_2/Bright_Black_85.wav,Bright_Black,1,7,11,90,tube,1570,27.8,30
fold_2/Bright_Black_86.wav,Bright_Black,1,7,11,90,tube,1570,29.8,30
fold_2/Bright_Black_89.wav,Bright_Black,1,7,11,135,tube,1570,13.8,30
fold_2/Bright_Black_9.wav,Bright_Black,1,9,11,0,square,2500,27.8,0.9
fold_2/Bright_Black_90.wav,Bright_Black,1,7,11,135,tube,1570,15.8,30
fold_2/Bright_Black_91.wav,Bright_Black,1,7,11,135,tube,1570,17.8,30
fold_2/Bright_Black_92.wav,Bright_Black,1,7,11,135,tube,1570,19.8,30
fold_2/Bright_Black_93.wav,Bright_Black,1,7,11,135,tube,1570,21.8,30
fold_2/Bright_Black_94.wav,Bright_Black,1,7,11,135,tube,1570,23.8,30
fold_2/Bright_Black_95.wav,Bright_Black,1,7,11,135,tube,1570,25.8,30
fold_2/Bright_Black_96.wav,Bright_Black,1,7,11,135,tube,1570,27.8,30
fold_2/Bright_Black_97.wav,Bright_Black,1,7,11,135,tube,1570,29.8,30
fold_2/Engineering_10.wav,Engineering,4,3,11,0,tube,4710,29.8,30
fold_2/Engineering_100.wav,Engineering,4,3,11,180,tube,706.5,15.8,26
fold_2/Engineering_101.wav,Engineering,4,3,11,180,tube,706.5,17.8,26
fold_2/Engineering_102.wav,Engineering,4,3,11,180,tube,706.5,19.8,26
fold_2/Engineering_103.wav,Engineering,4,3,11,180,tube,706.5,21.8,26
fold_2/Engineering_104.wav,Engineering,4,3,11,180,tube,706.5,23.8,26
fold_2/Engineering_105.wav,Engineering,4,3,11,180,tube,706.5,25.8,26
fold_2/Engineering_106.wav,Engineering,4,3,11,180,tube,706.5,27.8,26
fold_2/Engineering_107.wav,Engineering,4,3,11,180,tube,706.5,29.8,26
fold_2/Engineering_108.wav,Engineering,4,3,11,0,tube,706.5,13.8,13
fold_2/Engineering_109.wav,Engineering,4,3,11,0,tube,706.5,15.8,13
fold_2/Engineering_110.wav,Engineering,4,3,11,0,tube,706.5,17.8,13
fold_2/Engineering_111.wav,Engineering,4,3,11,0,tube,706.5,19.8,13
fold_2/Engineering_112.wav,Engineering,4,3,11,0,tube,706.5,21.8,13
fold_2/Engineering_113.wav,Engineering,4,3,11,0,tube,706.5,23.8,13
fold_2/Engineering_114.wav,Engineering,4,3,11,0,tube,706.5,25.8,13
fold_2/Engineering_115.wav,Engineering,4,3,11,0,tube,706.5,27.8,13
fold_2/Engineering_116.wav,Engineering,4,3,11,0,tube,706.5,29.8,13
fold_2/Engineering_119.wav,Engineering,4,3,11,45,tube,706.5,13.8,13
fold_2/Engineering_120.wav,Engineering,4,3,11,45,tube,706.5,15.8,13
fold_2/Engineering_121.wav,Engineering,4,3,11,45,tube,706.5,17.8,13
fold_2/Engineering_122.wav,Engineering,4,3,11,45,tube,706.5,19.8,13
fold_2/Engineering_123.wav,Engineering,4,3,11,45,tube,706.5,21.8,13
fold_2/Engineering_124.wav,Engineering,4,3,11,45,tube,706.5,23.8,13
fold_2/Engineering_125.wav,Engineering,4,3,11,45,tube,706.5,25.8,13
fold_2/Engineering_126.wav,Engineering,4,3,11,45,tube,706.5,27.8,13
fold_2/Engineering_127.wav,Engineering,4,3,11,45,tube,706.5,29.8,13
fold_2/Engineering_13.wav,Engineering,4,3,11,45,tube,4710,13.8,30
fold_2/Engineering_130.wav,Engineering,4,3,11,90,tube,706.5,13.8,13
fold_2/Engineering_131.wav,Engineering,4,3,11,90,tube,706.5,15.8,13
fold_2/Engineering_132.wav,Engineering,4,3,11,90,tube,706.5,17.8,13
fold_2/Engineering_133.wav,Engineering,4,3,11,90,tube,706.5,19.8,13
fold_2/Engineering_134.wav,Engineering,4,3,11,90,tube,706.5,21.8,13
fold_2/Engineering_135.wav,Engineering,4,3,11,90,tube,706.5,23.8,13
fold_2/Engineering_136.wav,Engineering,4,3,11,90,tube,706.5,25.8,13
fold_2/Engineering_137.wav,Engineering,4,3,11,90,tube,706.5,27.8,13
