AUDIO,STEEL,Y,Y2,DISTANCE,ANGLE,SHAPE,AREA,POWER,THICK,relative_path
fold_2_noise/Bright_Black_531_noise.wav,Bright_Black,1,7,11,135,rectangle,1250.0,29.8,8.0,/fold_2/Bright_Black_531.wav
fold_2_noise/Bright_Black_534_noise.wav,Bright_Black,1,7,11,180,rectangle,1250.0,13.8,8.0,/fold_2/Bright_Black_534.wav
fold_2_noise/Bright_Black_535_noise.wav,Bright_Black,1,7,11,180,rectangle,1250.0,15.8,8.0,/fold_2/Bright_Black_535.wav
fold_2_noise/Bright_Black_536_noise.wav,Bright_Black,1,7,11,180,rectangle,1250.0,17.8,8.0,/fold_2/Bright_Black_536.wav
fold_2_noise/Bright_Black_537_noise.wav,Bright_Black,1,7,11,180,rectangle,1250.0,19.8,8.0,/fold_2/Bright_Black_537.wav
fold_2_noise/Bright_Black_538_noise.wav,Bright_Black,1,7,11,180,rectangle,1250.0,21.8,8.0,/fold_2/Bright_Black_538.wav
fold_2_noise/Bright_Black_539_noise.wav,Bright_Black,1,7,11,180,rectangle,1250.0,23.8,8.0,/fold_2/Bright_Black_539.wav
fold_2_noise/Bright_Black_54_noise.wav,Bright_Black,1,9,11,180,square,2500.0,29.8,0.9,/fold_2/Bright_Black_54.wav
fold_2_noise/Bright_Black_540_noise.wav,Bright_Black,1,7,11,180,rectangle,1250.0,25.8,8.0,/fold_2/Bright_Black_540.wav
fold_2_noise/Bright_Black_541_noise.wav,Bright_Black,1,7,11,180,rectangle,1250.0,27.8,8.0,/fold_2/Bright_Black_541.wav
fold_2_noise/Bright_Black_542_noise.wav,Bright_Black,1,7,11,180,rectangle,1250.0,29.8,8.0,/fold_2/Bright_Black_542.wav
fold_2_noise/Bright_Black_543_noise.wav,Bright_Black,1,7,11,0,rectangle,625.0,13.8,8.0,/fold_2/Bright_Black_543.wav
fold_2_noise/Bright_Black_544_noise.wav,Bright_Black,1,7,11,0,rectangle,625.0,15.8,8.0,/fold_2/Bright_Black_544.wav
fold_2_noise/Bright_Black_545_noise.wav,Bright_Black,1,7,11,0,rectangle,625.0,17.8,8.0,/fold_2/Bright_Black_545.wav
fold_2_noise/Bright_Black_546_noise.wav,Bright_Black,1,7,11,0,rectangle,625.0,19.8,8.0,/fold_2/Bright_Black_546.wav
fold_2_noise/Bright_Black_547_noise.wav,Bright_Black,1,7,11,0,rectangle,625.0,21.8,8.0,/fold_2/Bright_Black_547.wav
fold_2_noise/Bright_Black_548_noise.wav,Bright_Black,1,7,11,0,rectangle,625.0,23.8,8.0,/fold_2/Bright_Black_548.wav
fold_2_noise/Bright_Black_549_noise.wav,Bright_Black,1,7,11,0,rectangle,625.0,25.8,8.0,/fold_2/Bright_Black_549.wav
fold_2_noise/Bright_Black_550_noise.wav,Bright_Black,1,7,11,0,rectangle,625.0,27.8,8.0,/fold_2/Bright_Black_550.wav
fold_2_noise/Bright_Black_551_noise.wav,Bright_Black,1,7,11,0,rectangle,625.0,29.8,8.0,/fold_2/Bright_Black_551.wav
fold_2_noise/Bright_Black_554_noise.wav,Bright_Black,1,7,11,45,rectangle,625.0,13.8,8.0,/fold_2/Bright_Black_554.wav
fold_2_noise/Bright_Black_555_noise.wav,Bright_Black,1,7,11,45,rectangle,625.0,15.8,8.0,/fold_2/Bright_Black_555.wav
fold_2_noise/Bright_Black_556_noise.wav,Bright_Black,1,7,11,45,rectangle,625.0,17.8,8.0,/fold_2/Bright_Black_556.wav
fold_2_noise/Bright_Black_557_noise.wav,Bright_Black,1,7,11,45,rectangle,625.0,19.8,8.0,/fold_2/Bright_Black_557.wav
fold_2_noise/Bright_Black_558_noise.wav,Bright_Black,1,7,11,45,rectangle,625.0,21.8,8.0,/fold_2/Bright_Black_558.wav
fold_2_noise/Bright_Black_559_noise.wav,Bright_Black,1,7,11,45,rectangle,625.0,23.8,8.0,/fold_2/Bright_Black_559.wav
fold_2_noise/Bright_Black_560_noise.wav,Bright_Black,1,7,11,45,rectangle,625.0,25.8,8.0,/fold_2/Bright_Black_560.wav
fold_2_noise/Bright_Black_561_noise.wav,Bright_Black,1,7,11,45,rectangle,625.0,27.8,8.0,/fold_2/Bright_Black_561.wav
fold_2_noise/Bright_Black_562_noise.wav,Bright_Black,1,7,11,45,rectangle,625.0,29.8,8.0,/fold_2/Bright_Black_562.wav
fold_2_noise/Bright_Black_565_noise.wav,Bright_Black,1,7,11,90,rectangle,625.0,13.8,8.0,/fold_2/Bright_Black_565.wav
fold_2_noise/Bright_Black_566_noise.wav,Bright_Black,1,7,11,90,rectangle,625.0,15.8,8.0,/fold_2/Bright_Black_566.wav
fold_2_noise/Bright_Black_567_noise.wav,Bright_Black,1,7,11,90,rectangle,625.0,17.8,8.0,/fold_2/Bright_Black_567.wav
fold_2_noise/Bright_Black_568_noise.wav,Bright_Black,1,7,11,90,rectangle,625.0,19.8,8.0,/fold_2/Bright_Black_568.wav
fold_2_noise/Bright_Black_569_noise.wav,Bright_Black,1,7,11,90,rectangle,625.0,21.8,8.0,/fold_2/Bright_Black_569.wav
fold_2_noise/Bright_Black_570_noise.wav,Bright_Black,1,7,11,90,rectangle,625.0,23.8,8.0,/fold_2/Bright_Black_570.wav
fold_2_noise/Bright_Black_571_noise.wav,Bright_Black,1,7,11,90,rectangle,625.0,25.8,8.0,/fold_2/Bright_Black_571.wav
fold_2_noise/Bright_Black_572_noise.wav,Bright_Black,1,7,11,90,rectangle,625.0,27.8,8.0,/fold_2/Bright_Black_572.wav
fold_2_noise/Bright_Black_573_noise.wav,Bright_Black,1,7,11,90,rectangle,625.0,29.8,8.0,/fold_2/Bright_Black_573.wav
fold_2_noise/Bright_Black_576_noise.wav,Bright_Black,1,7,11,135,rectangle,625.0,13.8,8.0,/fold_2/Bright_Black_576.wav
fold_2_noise/Bright_Black_577_noise.wav,Bright_Black,1,7,11,135,rectangle,625.0,15.8,8.0,/fold_2/Bright_Black_577.wav
fold_2_noise/Bright_Black_578_noise.wav,Bright_Black,1,7,11,135,rectangle,625.0,17.8,8.0,/fold_2/Bright_Black_578.wav
fold_2_noise/Bright_Black_579_noise.wav,Bright_Black,1,7,11,135,rectangle,625.0,19.8,8.0,/fold_2/Bright_Black_579.wav
fold_2_noise/Bright_Black_580_noise.wav,Bright_Black,1,7,11,135,rectangle,625.0,21.8,8.0,/fold_2/Bright_Black_580.wav
fold_2_noise/Bright_Black_581_noise.wav,Bright_Black,1,7,11,135,rectangle,625.0,23.8,8.0,/fold_2/Bright_Black_581.wav
fold_2_noise/Bright_Black_582_noise.wav,Bright_Black,1,7,11,135,rectangle,625.0,25.8,8.0,/fold_2/Bright_Black_582.wav
fold_2_noise/Bright_Black_583_noise.wav,Bright_Black,1,7,11,135,rectangle,625.0,27.8,8.0,/fold_2/Bright_Black_583.wav
fold_2_noise/Bright_Black_584_noise.wav,Bright_Black,1,7,11,135,rectangle,625.0,29.8,8.0,/fold_2/Bright_Black_584.wav
fold_2_noise/Bright_Black_587_noise.wav,Bright_Black,1,7,11,180,rectangle,625.0,13.8,8.0,/fold_2/Bright_Black_587.wav
fold_2_noise/Bright_Black_588_noise.wav,Bright_Black,1,7,11,180,rectangle,625.0,15.8,8.0,/fold_2/Bright_Black_588.wav
fold_2_noise/Bright_Black_589_noise.wav,Bright_Black,1,7,11,180,rectangle,625.0,17.8,8.0,/fold_2/Bright_Black_589.wav
fold_2_noise/Bright_Black_590_noise.wav,Bright_Black,1,7,11,180,rectangle,625.0,19.8,8.0,/fold_2/Bright_Black_590.wav
fold_2_noise/Bright_Black_591_noise.wav,Bright_Black,1,7,11,180,rectangle,625.0,21.8,8.0,/fold_2/Bright_Black_591.wav
fold_2_noise/Bright_Black_592_noise.wav,Bright_Black,1,7,11,180,rectangle,625.0,23.8,8.0,/fold_2/Bright_Black_592.wav
fold_2_noise/Bright_Black_593_noise.wav,Bright_Black,1,7,11,180,rectangle,625.0,25.8,8.0,/fold_2/Bright_Black_593.wav
fold_2_noise/Bright_Black_594_noise.wav,Bright_Black,1,7,11,180,rectangle,625.0,27.8,8.0,/fold_2/Bright_Black_594.wav
fold_2_noise/Bright_Black_595_noise.wav,Bright_Black,1,7,11,180,rectangle,625.0,29.8,8.0,/fold_2/Bright_Black_595.wav
fold_2_noise/Bright_Black_596_noise.wav,Bright_Black,1,9,11,0,square,6.25,13.8,1.2,/fold_2/Bright_Black_596.wav
fold_2_noise/Bright_Black_597_noise.wav,Bright_Black,1,9,11,0,square,6.25,15.8,1.2,/fold_2/Bright_Black_597.wav
fold_2_noise/Bright_Black_598_noise.wav,Bright_Black,1,9,11,0,square,6.25,17.8,1.2,/fold_2/Bright_Black_598.wav
fold_2_noise/Bright_Black_599_noise.wav,Bright_Black,1,9,11,0,square,6.25,19.8,1.2,/fold_2/Bright_Black_599.wav
fold_2_noise/Bright_Black_6_noise.wav,Bright_Black,1,9,11,0,square,2500.0,21.8,0.9,/fold_2/Bright_Black_6.wav
fold_2_noise/Bright_Black_600_noise.wav,Bright_Black,1,9,11,0,square,6.25,21.8,1.2,/fold_2/Bright_Black_600.wav
fold_2_noise/Bright_Black_601_noise.wav,Bright_Black,1,9,11,0,square,6.25,23.8,1.2,/fold_2/Bright_Black_601.wav
fold_2_noise/Bright_Black_602_noise.wav,Bright_Black,1,9,11,0,square,6.25,25.8,1.2,/fold_2/Bright_Black_602.wav
fold_2_noise/Bright_Black_603_noise.wav,Bright_Black,1,9,11,0,square,6.25,27.8,1.2,/fold_2/Bright_Black_603.wav
fold_2_noise/Bright_Black_604_noise.wav,Bright_Black,1,9,11,0,square,6.25,29.8,1.2,/fold_2/Bright_Black_604.wav
fold_2_noise/Bright_Black_607_noise.wav,Bright_Black,1,9,11,45,square,6.25,13.8,1.2,/fold_2/Bright_Black_607.wav
fold_2_noise/Bright_Black_608_noise.wav,Bright_Black,1,9,11,45,square,6.25,15.8,1.2,/fold_2/Bright_Black_608.wav
fold_2_noise/Bright_Black_609_noise.wav,Bright_Black,1,9,11,45,square,6.25,17.8,1.2,/fold_2/Bright_Black_609.wav
fold_2_noise/Bright_Black_610_noise.wav,Bright_Black,1,9,11,45,square,6.25,19.8,1.2,/fold_2/Bright_Black_610.wav
fold_2_noise/Bright_Black_611_noise.wav,Bright_Black,1,9,11,45,square,6.25,21.8,1.2,/fold_2/Bright_Black_611.wav
fold_2_noise/Bright_Black_612_noise.wav,Bright_Black,1,9,11,45,square,6.25,23.8,1.2,/fold_2/Bright_Black_612.wav
fold_2_noise/Bright_Black_613_noise.wav,Bright_Black,1,9,11,45,square,6.25,25.8,1.2,/fold_2/Bright_Black_613.wav
fold_2_noise/Bright_Black_614_noise.wav,Bright_Black,1,9,11,45,square,6.25,27.8,1.2,/fold_2/Bright_Black_614.wav
fold_2_noise/Bright_Black_615_noise.wav,Bright_Black,1,9,11,45,square,6.25,29.8,1.2,/fold_2/Bright_Black_615.wav
fold_2_noise/Bright_Black_618_noise.wav,Bright_Black,1,9,11,90,square,6.25,13.8,1.2,/fold_2/Bright_Black_618.wav
fold_2_noise/Bright_Black_619_noise.wav,Bright_Black,1,9,11,90,square,6.25,15.8,1.2,/fold_2/Bright_Black_619.wav
fold_2_noise/Bright_Black_620_noise.wav,Bright_Black,1,9,11,90,square,6.25,17.8,1.2,/fold_2/Bright_Black_620.wav
fold_2_noise/Bright_Black_621_noise.wav,Bright_Black,1,9,11,90,square,6.25,19.8,1.2,/fold_2/Bright_Black_621.wav
fold_2_noise/Bright_Black_622_noise.wav,Bright_Black,1,9,11,90,square,6.25,21.8,1.2,/fold_2/Bright_Black_622.wav
fold_2_noise/Bright_Black_623_noise.wav,Bright_Black,1,9,11,90,square,6.25,23.8,1.2,/fold_2/Bright_Black_623.wav
fold_2_noise/Bright_Black_624_noise.wav,Bright_Black,1,9,11,90,square,6.25,25.8,1.2,/fold_2/Bright_Black_624.wav
fold_2_noise/Bright_Black_625_noise.wav,Bright_Black,1,9,11,90,square,6.25,27.8,1.2,/fold_2/Bright_Black_625.wav
fold_2_noise/Bright_Black_626_noise.wav,Bright_Black,1,9,11,90,square,6.25,29.8,1.2,/fold_2/Bright_Black_626.wav
fold_2_noise/Bright_Black_629_noise.wav,Bright_Black,1,9,11,135,square,6.25,13.8,1.2,/fold_2/Bright_Black_629.wav
fold_2_noise/Bright_Black_630_noise.wav,Bright_Black,1,9,11,135,square,6.25,15.8,1.2,/fold_2/Bright_Black_630.wav
fold_2_noise/Bright_Black_631_noise.wav,Bright_Black,1,9,11,135,square,6.25,17.8,1.2,/fold_2/Bright_Black_631.wav
fold_2_noise/Bright_Black_632_noise.wav,Bright_Black,1,9,11,135,square,6.25,19.8,1.2,/fold_2/Bright_Black_632.wav
fold_2_noise/Bright_Black_633_noise.wav,Bright_Black,1,9,11,135,square,6.25,21.8,1.2,/fold_2/Bright_Black_633.wav
fold_2_noise/Bright_Black_634_noise.wav,Bright_Black,1,9,11,135,square,6.25,23.8,1.2,/fold_2/Bright_Black_634.wav
fold_2_noise/Bright_Black_635_noise.wav,Bright_Black,1,9,11,135,square,6.25,25.8,1.2,/fold_2/Bright_Black_635.wav
fold_2_noise/Bright_Black_636_noise.wav,Bright_Black,1,9,11,135,square,6.25,27.8,1.2,/fold_2/Bright_Black_636.wav
fold_2_noise/Bright_Black_637_noise.wav,Bright_Black,1,9,11,135,square,6.25,29.8,1.2,/fold_2/Bright_Black_637.wav
fold_2_noise/Bright_Black_640_noise.wav,Bright_Black,1,9,11,180,square,6.25,13.8,1.2,/fold_2/Bright_Black_640.wav
fold_2_noise/Bright_Black_641_noise.wav,Bright_Black,1,9,11,180,square,6.25,15.8,1.2,/fold_2/Bright_Black_641.wav
fold_2_noise/Bright_Black_642_noise.wav,Bright_Black,1,9,11,180,square,6.25,17.8,1.2,/fold_2/Bright_Black_642.wav
fold_2_noise/Bright_Black_643_noise.wav,Bright_Black,1,9,11,180,square,6.25,19.8,1.2,/fold_2/Bright_Black_643.wav
fold_2_noise/Bright_Black_644_noise.wav,Bright_Black,1,9,11,180,square,6.25,21.8,1.2,/fold_2/Bright_Black_644.wav
fold_2_noise/Bright_Black_645_noise.wav,Bright_Black,1,9,11,180,square,6.25,23.8,1.2,/fold_2/Bright_Black_645.wav
fold_2_noise/Bright_Black_646_noise.wav,Bright_Black,1,9,11,180,square,6.25,25.8,1.2,/fold_2/Bright_Black_646.wav
fold_2_noise/Bright_Black_647_noise.wav,Bright_Black,1,9,11,180,square,6.25,27.8,1.2,/fold_2/Bright_Black_647.wav
fold_2_noise/Bright_Black_648_noise.wav,Bright_Black,1,9,11,180,square,6.25,29.8,1.2,/fold_2/Bright_Black_648.wav
fold_2_noise/Bright_Black_649_noise.wav,Bright_Black,1,7,11,0,square,6.25,13.8,7.7,/fold_2/Bright_Black_649.wav
fold_2_noise/Bright_Black_650_noise.wav,Bright_Black,1,7,11,0,square,6.25,15.8,7.7,/fold_2/Bright_Black_650.wav
fold_2_noise/Bright_Black_651_noise.wav,Bright_Black,1,7,11,0,square,6.25,17.8,7.7,/fold_2/Bright_Black_651.wav
fold_2_noise/Bright_Black_652_noise.wav,Bright_Black,1,7,11,0,square,6.25,19.8,7.7,/fold_2/Bright_Black_652.wav
fold_2_noise/Bright_Black_653_noise.wav,Bright_Black,1,7,11,0,square,6.25,21.8,7.7,/fold_2/Bright_Black_653.wav
fold_2_noise/Bright_Black_654_noise.wav,Bright_Black,1,7,11,0,square,6.25,23.8,7.7,/fold_2/Bright_Black_654.wav
fold_2_noise/Bright_Black_655_noise.wav,Bright_Black,1,7,11,0,square,6.25,25.8,7.7,/fold_2/Bright_Black_655.wav
fold_2_noise/Bright_Black_656_noise.wav,Bright_Black,1,7,11,0,square,6.25,27.8,7.7,/fold_2/Bright_Black_656.wav
fold_2_noise/Bright_Black_657_noise.wav,Bright_Black,1,7,11,0,square,6.25,29.8,7.7,/fold_2/Bright_Black_657.wav
fold_2_noise/Bright_Black_660_noise.wav,Bright_Black,1,7,11,45,square,6.25,13.8,7.7,/fold_2/Bright_Black_660.wav
fold_2_noise/Bright_Black_661_noise.wav,Bright_Black,1,7,11,45,square,6.25,15.8,7.7,/fold_2/Bright_Black_661.wav
fold_2_noise/Bright_Black_662_noise.wav,Bright_Black,1,7,11,45,square,6.25,17.8,7.7,/fold_2/Bright_Black_662.wav
fold_2_noise/Bright_Black_663_noise.wav,Bright_Black,1,7,11,45,square,6.25,19.8,7.7,/fold_2/Bright_Black_663.wav
fold_2_noise/Bright_Black_664_noise.wav,Bright_Black,1,7,11,45,square,6.25,21.8,7.7,/fold_2/Bright_Black_664.wav
fold_2_noise/Bright_Black_665_noise.wav,Bright_Black,1,7,11,45,square,6.25,23.8,7.7,/fold_2/Bright_Black_665.wav
fold_2_noise/Bright_Black_666_noise.wav,Bright_Black,1,7,11,45,square,6.25,25.8,7.7,/fold_2/Bright_Black_666.wav
fold_2_noise/Bright_Black_667_noise.wav,Bright_Black,1,7,11,45,square,6.25,27.8,7.7,/fold_2/Bright_Black_667.wav
fold_2_noise/Bright_Black_668_noise.wav,Bright_Black,1,7,11,45,square,6.25,29.8,7.7,/fold_2/Bright_Black_668.wav
fold_2_noise/Bright_Black_671_noise.wav,Bright_Black,1,7,11,90,square,6.25,13.8,7.7,/fold_2/Bright_Black_671.wav
fold_2_noise/Bright_Black_672_noise.wav,Bright_Black,1,7,11,90,square,6.25,15.8,7.7,/fold_2/Bright_Black_672.wav
fold_2_noise/Bright_Black_673_noise.wav,Bright_Black,1,7,11,90,square,6.25,17.8,7.7,/fold_2/Bright_Black_673.wav
fold_2_noise/Bright_Black_674_noise.wav,Bright_Black,1,7,11,90,square,6.25,19.8,7.7,/fold_2/Bright_Black_674.wav
fold_2_noise/Bright_Black_675_noise.wav,Bright_Black,1,7,11,90,square,6.25,21.8,7.7,/fold_2/Bright_Black_675.wav
fold_2_noise/Bright_Black_676_noise.wav,Bright_Black,1,7,11,90,square,6.25,23.8,7.7,/fold_2/Bright_Black_676.wav
fold_2_noise/Bright_Black_677_noise.wav,Bright_Black,1,7,11,90,square,6.25,25.8,7.7,/fold_2/Bright_Black_677.wav
fold_2_noise/Bright_Black_678_noise.wav,Bright_Black,1,7,11,90,square,6.25,27.8,7.7,/fold_2/Bright_Black_678.wav
fold_2_noise/Bright_Black_679_noise.wav,Bright_Black,1,7,11,90,square,6.25,29.8,7.7,/fold_2/Bright_Black_679.wav
fold_2_noise/Bright_Black_682_noise.wav,Bright_Black,1,7,11,135,square,6.25,13.8,7.7,/fold_2/Bright_Black_682.wav
fold_2_noise/Bright_Black_683_noise.wav,Bright_Black,1,7,11,135,square,6.25,15.8,7.7,/fold_2/Bright_Black_683.wav
fold_2_noise/Bright_Black_684_noise.wav,Bright_Black,1,7,11,135,square,6.25,17.8,7.7,/fold_2/Bright_Black_684.wav
fold_2_noise/Bright_Black_685_noise.wav,Bright_Black,1,7,11,135,square,6.25,19.8,7.7,/fold_2/Bright_Black_685.wav
fold_2_noise/Bright_Black_686_noise.wav,Bright_Black,1,7,11,135,square,6.25,21.8,7.7,/fold_2/Bright_Black_686.wav
fold_2_noise/Bright_Black_687_noise.wav,Bright_Black,1,7,11,135,square,6.25,23.8,7.7,/fold_2/Bright_Black_687.wav
fold_2_noise/Bright_Black_688_noise.wav,Bright_Black,1,7,11,135,square,6.25,25.8,7.7,/fold_2/Bright_Black_688.wav
fold_2_noise/Bright_Black_689_noise.wav,Bright_Black,1,7,11,135,square,6.25,27.8,7.7,/fold_2/Bright_Black_689.wav
fold_2_noise/Bright_Black_690_noise.wav,Bright_Black,1,7,11,135,square,6.25,29.8,7.7,/fold_2/Bright_Black_690.wav
fold_2_noise/Bright_Black_693_noise.wav,Bright_Black,1,7,11,180,square,6.25,13.8,7.7,/fold_2/Bright_Black_693.wav
fold_2_noise/Bright_Black_694_noise.wav,Bright_Black,1,7,11,180,square,6.25,15.8,7.7,/fold_2/Bright_Black_694.wav
fold_2_noise/Bright_Black_695_noise.wav,Bright_Black,1,7,11,180,square,6.25,17.8,7.7,/fold_2/Bright_Black_695.wav
fold_2_noise/Bright_Black_696_noise.wav,Bright_Black,1,7,11,180,square,6.25,19.8,7.7,/fold_2/Bright_Black_696.wav
fold_2_noise/Bright_Black_697_noise.wav,Bright_Black,1,7,11,180,square,6.25,21.8,7.7,/fold_2/Bright_Black_697.wav
fold_2_noise/Bright_Black_698_noise.wav,Bright_Black,1,7,11,180,square,6.25,23.8,7.7,/fold_2/Bright_Black_698.wav
fold_2_noise/Bright_Black_699_noise.wav,Bright_Black,1,7,11,180,square,6.25,25.8,7.7,/fold_2/Bright_Black_699.wav
fold_2_noise/Bright_Black_7_noise.wav,Bright_Black,1,9,11,0,square,2500.0,23.8,0.9,/fold_2/Bright_Black_7.wav
fold_2_noise/Bright_Black_700_noise.wav,Bright_Black,1,7,11,180,square,6.25,27.8,7.7,/fold_2/Bright_Black_700.wav
fold_2_noise/Bright_Black_701_noise.wav,Bright_Black,1,7,11,180,square,6.25,29.8,7.7,/fold_2/Bright_Black_701.wav
fold_2_noise/Bright_Black_704_noise.wav,Bright_Black,1,7,11,0,tube,1570.0,13.8,30.0,/fold_2/Bright_Black_704.wav
fold_2_noise/Bright_Black_705_noise.wav,Bright_Black,1,7,11,0,tube,1570.0,15.8,30.0,/fold_2/Bright_Black_705.wav
fold_2_noise/Bright_Black_706_noise.wav,Bright_Black,1,7,11,0,tube,1570.0,17.8,30.0,/fold_2/Bright_Black_706.wav
fold_2_noise/Bright_Black_707_noise.wav,Bright_Black,1,7,11,0,tube,1570.0,19.8,30.0,/fold_2/Bright_Black_707.wav
fold_2_noise/Bright_Black_708_noise.wav,Bright_Black,1,7,11,0,tube,1570.0,21.8,30.0,/fold_2/Bright_Black_708.wav
fold_2_noise/Bright_Black_709_noise.wav,Bright_Black,1,7,11,0,tube,1570.0,23.8,30.0,/fold_2/Bright_Black_709.wav
fold_2_noise/Bright_Black_71_noise.wav,Bright_Black,1,7,11,45,tube,1570.0,21.8,30.0,/fold_2/Bright_Black_71.wav
fold_2_noise/Bright_Black_710_noise.wav,Bright_Black,1,7,11,0,tube,1570.0,25.8,30.0,/fold_2/Bright_Black_710.wav
fold_2_noise/Bright_Black_711_noise.wav,Bright_Black,1,7,11,0,tube,1570.0,27.8,30.0,/fold_2/Bright_Black_711.wav
fold_2_noise/Bright_Black_712_noise.wav,Bright_Black,1,7,11,0,tube,1570.0,29.8,30.0,/fold_2/Bright_Black_712.wav
fold_2_noise/Bright_Black_715_noise.wav,Bright_Black,1,7,11,45,tube,1570.0,13.8,30.0,/fold_2/Bright_Black_715.wav
fold_2_noise/Bright_Black_716_noise.wav,Bright_Black,1,7,11,45,tube,1570.0,15.8,30.0,/fold_2/Bright_Black_716.wav
fold_2_noise/Bright_Black_717_noise.wav,Bright_Black,1,7,11,45,tube,1570.0,17.8,30.0,/fold_2/Bright_Black_717.wav
fold_2_noise/Bright_Black_718_noise.wav,Bright_Black,1,7,11,45,tube,1570.0,19.8,30.0,/fold_2/Bright_Black_718.wav
fold_2_noise/Bright_Black_72_noise.wav,Bright_Black,1,7,11,45,tube,1570.0,23.8,30.0,/fold_2/Bright_Black_72.wav
fold_2_noise/Bright_Black_73_noise.wav,Bright_Black,1,7,11,45,tube,1570.0,25.8,30.0,/fold_2/Bright_Black_73.wav
fold_2_noise/Bright_Black_74_noise.wav,Bright_Black,1,7,11,45,tube,1570.0,27.8,30.0,/fold_2/Bright_Black_74.wav
fold_2_noise/Bright_Black_75_noise.wav,Bright_Black,1,7,11,45,tube,1570.0,29.8,30.0,/fold_2/Bright_Black_75.wav
fold_2_noise/Bright_Black_78_noise.wav,Bright_Black,1,7,11,90,tube,1570.0,13.8,30.0,/fold_2/Bright_Black_78.wav
fold_2_noise/Bright_Black_79_noise.wav,Bright_Black,1,7,11,90,tube,1570.0,15.8,30.0,/fold_2/Bright_Black_79.wav
fold_2_noise/Bright_Black_8_noise.wav,Bright_Black,1,9,11,0,square,2500.0,25.8,0.9,/fold_2/Bright_Black_8.wav
fold_2_noise/Bright_Black_80_noise.wav,Bright_Black,1,7,11,90,tube,1570.0,17.8,30.0,/fold_2/Bright_Black_80.wav
fold_2_noise/Bright_Black_81_noise.wav,Bright_Black,1,7,11,90,tube,1570.0,19.8,30.0,/fold_2/Bright_Black_81.wav
fold_2_noise/Bright_Black_82_noise.wav,Bright_Black,1,7,11,90,tube,1570.0,21.8,30.0,/fold_2/Bright_Black_82.wav
fold_2_noise/Bright_Black_83_noise.wav,Bright_Black,1,7,11,90,tube,1570.0,23.8,30.0,/fold_2/Bright_Black_83.wav
fold_2_noise/Bright_Black_84_noise.wav,Bright_Black,1,7,11,90,tube,1570.0,25.8,30.0,/fold_2/Bright_Black_84.wav
fold_2_noise/Bright_Black_85_noise.wav,Bright_Black,1,7,11,90,tube,1570.0,27.8,30.0,/fold_2/Bright_Black_85.wav
fold_2_noise/Bright_Black_86_noise.wav,Bright_Black,1,7,11,90,tube,1570.0,29.8,30.0,/fold_2/Bright_Black_86.wav
fold_2_noise/Bright_Black_89_noise.wav,Bright_Black,1,7,11,135,tube,1570.0,13.8,30.0,/fold_2/Bright_Black_89.wav
fold_2_noise/Bright_Black_9_noise.wav,Bright_Black,1,9,11,0,square,2500.0,27.8,0.9,/fold_2/Bright_Black_9.wav
fold_2_noise/Bright_Black_90_noise.wav,Bright_Black,1,7,11,135,tube,1570.0,15.8,30.0,/fold_2/Bright_Black_90.wav
fold_2_noise/Bright_Black_91_noise.wav,Bright_Black,1,7,11,135,tube,1570.0,17.8,30.0,/fold_2/Bright_Black_91.wav
fold_2_noise/Bright_Black_92_noise.wav,Bright_Black,1,7,11,135,tube,1570.0,19.8,30.0,/fold_2/Bright_Black_92.wav
fold_2_noise/Bright_Black_93_noise.wav,Bright_Black,1,7,11,135,tube,1570.0,21.8,30.0,/fold_2/Bright_Black_93.wav
fold_2_noise/Bright_Black_94_noise.wav,Bright_Black,1,7,11,135,tube,1570.0,23.8,30.0,/fold_2/Bright_Black_94.wav
fold_2_noise/Bright_Black_95_noise.wav,Bright_Black,1,7,11,135,tube,1570.0,25.8,30.0,/fold_2/Bright_Black_95.wav
fold_2_noise/Bright_Black_96_noise.wav,Bright_Black,1,7,11,135,tube,1570.0,27.8,30.0,/fold_2/Bright_Black_96.wav
fold_2_noise/Bright_Black_97_noise.wav,Bright_Black,1,7,11,135,tube,1570.0,29.8,30.0,/fold_2/Bright_Black_97.wav
fold_2_noise/Engineering_10_noise.wav,Engineering,4,3,11,0,tube,4710.0,29.8,30.0,/fold_2/Engineering_10.wav
fold_2_noise/Engineering_100_noise.wav,Engineering,4,3,11,180,tube,706.5,15.8,26.0,/fold_2/Engineering_100.wav
fold_2_noise/Engineering_101_noise.wav,Engineering,4,3,11,180,tube,706.5,17.8,26.0,/fold_2/Engineering_101.wav
fold_2_noise/Engineering_102_noise.wav,Engineering,4,3,11,180,tube,706.5,19.8,26.0,/fold_2/Engineering_102.wav
fold_2_noise/Engineering_103_noise.wav,Engineering,4,3,11,180,tube,706.5,21.8,26.0,/fold_2/Engineering_103.wav
fold_2_noise/Engineering_104_noise.wav,Engineering,4,3,11,180,tube,706.5,23.8,26.0,/fold_2/Engineering_104.wav
fold_2_noise/Engineering_105_noise.wav,Engineering,4,3,11,180,tube,706.5,25.8,26.0,/fold_2/Engineering_105.wav
fold_2_noise/Engineering_106_noise.wav,Engineering,4,3,11,180,tube,706.5,27.8,26.0,/fold_2/Engineering_106.wav
fold_2_noise/Engineering_107_noise.wav,Engineering,4,3,11,180,tube,706.5,29.8,26.0,/fold_2/Engineering_107.wav
fold_2_noise/Engineering_108_noise.wav,Engineering,4,3,11,0,tube,706.5,13.8,13.0,/fold_2/Engineering_108.wav
